Id,Name,Quality,Slot,Type,SubType,Texture,Source,Zone,Dungeon Difficulty,Phase,Class,Spec,BIS Status/arguments,Link,SourceType,SourceNumber,SourceFaction
28791,Ring of the Recalcitrant,,Ring,,,,Magtheridon,Magtheridon's Lair,,1,Hunter,Survival,BIS,https://wowhead.com/item=28791,Drop,0,B
31277,Pathfinder's Band,,Ring,,,,World Drop,,,1,Hunter,Survival,BIS,https://wowhead.com/item=31277,Drop,0,B
28649,Garona's Signet Ring,,Ring,,,,The Curator,Karazhan,,1,Hunter,Survival,BIS,https://wowhead.com/item=28649,Drop,0,B
31920,Shaffar's Band of Brutality,,Ring,,,,Yor,Mana-Tombs (Heroic),Heroic,1,Hunter,Survival,Alt,https://wowhead.com/item=31920,Drop,0,B
28757,Ring of a Thousand Marks,,Ring,,,,Prince Malchezaar,Karazhan,,1,Hunter,Survival,Alt,https://wowhead.com/item=28757,Drop,0,B
30860,Kaylaan's Signet,,Ring,,,,Deathblow to the Legion,Netherstorm,,1,Hunter,Survival,Alt,https://wowhead.com/item=30860,Quest,0,B
27925,Ravenclaw Band,,Ring,,,,Talon King Ikiss,Sethekk Halls,Normal,1,Hunter,Survival,Alt,https://wowhead.com/item=27925,Drop,0,B
31077,Slayer's Mark of the Redemption,,Ring,,,,Dissension Amongst the Ranks.,Shadowmoon Valley,,1,Hunter,Survival,Alt,https://wowhead.com/item=31077,Quest,0,B
23038,Band of Unnatural Forces,,Ring,,,,Loatheb,Naxxramas,,1,Hunter,Survival,Alt,https://wowhead.com/item=23038,Drop,0,B
30973,Band of Anguish,,Ring,,,,News of Victory,Shadowmoon Valley,,1,Hunter,Survival,Alt,https://wowhead.com/item=30973,Quest,0,B
28830,Dragonspine Trophy,,Trinket,,,,Gruul the Dragonkiller,Gruul's Lair,,1,Hunter,Survival,BIS,https://wowhead.com/item=28830,Drop,0,B
29383,Bloodlust Brooch,,Trinket,,,,Badge of Justice,G'eras,,1,Hunter,Survival,BIS,https://wowhead.com/item=29383,Dungeon Token,41,B
21670,Badge of the Swarmguard,,Trinket,,,,Battleguard Sartura,Ahn'Qiraj,,1,Hunter,Survival,Alt,https://wowhead.com/item=21670,Drop,0,B
28041,Bladefist's Breadth,,Trinket,,,,"Overlord"" & ""Cruel's Intentions",Hellfire Peninsula,,1,Hunter,Survival,Alt,https://wowhead.com/item=28041,Quest,0,B
28034,Hourglass of the Unraveller,,Trinket,,,,Temporus,The Black Morass,Normal,1,Hunter,Survival,Alt,https://wowhead.com/item=28034,Drop,0,B
28288,Abacus of Violent Odds,,Trinket,,,,Pathaleon the Calculator,The Mechanar,Normal,1,Hunter,Survival,Alt,https://wowhead.com/item=28288,Drop,0,B
28263,Stellaris,,Main Hand,,,,Nethermancer Sepethrea,The Mechanar,Normal,1,Hunter,Survival,BIS,https://wowhead.com/item=28263,Drop,0,B
28524,Emerald Ripper,,Main Hand,,,,Moroes,Karazhan,,1,Hunter,Survival,BIS,https://wowhead.com/item=28524,Drop,0,B
29121,Guile of Khoraazi,,Main Hand~Off Hand,,,,The Consortium,Exalted,,1,Hunter,Survival,BIS,https://wowhead.com/item=29121,Reputation,0,B
27846,Claw of the Watcher,,Main Hand,,,,Shirrak the Dead Watcher,Auchenai Crypts (H),Heroic,1,Hunter,Survival,BIS,https://wowhead.com/item=27846,Drop,0,B
28572,Blade of the Unrequited,,Main Hand,,,,Opera Event (Romeo),Karazhan,,1,Hunter,Survival,BIS,https://wowhead.com/item=28572,Drop,0,B
28584,Big Bad Wolf's Paw,,Main Hand,,,,Opera Event (Wolf),Karazhan,,1,Hunter,Survival,Alt,https://wowhead.com/item=28584,Drop,0,B
21673,Silithid Claw,,Main Hand,,,,Battleguard Sartura,Ahn'Qiraj,,1,Hunter,Survival,Alt,https://wowhead.com/item=21673,Drop,0,B
30277,Ripfang Paw,,Main Hand,,,,Declawing Doomclaw,Netherstorm,,1,Hunter,Survival,Alt,https://wowhead.com/item=30277,Quest,0,B
29372,Void-Talon,,Off Hand,,,,Dealer Jadyan,Netherstorm,,1,Hunter,Survival,BIS,https://wowhead.com/item=29372,Vendor,0,B
28315,Stormreaver Warblades,,Off Hand,,,,High Botanist Freywinn,The Botanica,Normal,1,Hunter,Survival,Alt,https://wowhead.com/item=28315,Drop,0,B
23242,Claw of the Frost Wyrm,,Off Hand,,,,Sapphiron,Naxxramas,,1,Hunter,Survival,Alt,https://wowhead.com/item=23242,Drop,0,B
28587,Legacy,,Two Hand,,,,Opera Event (Oz),Karazhan,,1,Hunter,Survival,BIS,https://wowhead.com/item=28587,Drop,0,B
23039,The Eye of Nerub,,Two Hand,,,,Loatheb,Naxxramas,,1,Hunter,Survival,Alt,https://wowhead.com/item=23039,Drop,0,B
29329,Terokk's Quill,,Two Hand,,,,Terokk's Legacy,Sethekk Halls,Normal,1,Hunter,Survival,Alt,https://wowhead.com/item=29329,Quest,0,B
28435,Mooncleaver,,Two Hand,,,,Blacksmithing (375),34544,,1,Hunter,Survival,Alt,https://wowhead.com/item=28435,Profession,0,B
27903,Sonic Spear,,Two Hand,,,,Murmur,Shadow Labyrinth,Normal,1,Hunter,Survival,Alt,https://wowhead.com/item=27903,Drop,0,B
29356,Quantum Blade,,Two Hand,,,,Aeonus,The Black Morass (H),Heroic,1,Hunter,Survival,Alt,https://wowhead.com/item=29356,Drop,0,B
28772,Sunfury Bow of the Phoenix,,Ranged/Relic,,,,Prince Malchezaar,Karazhan,,1,Hunter,Survival,BIS,https://wowhead.com/item=28772,Drop,0,B
30724,Barrel-Blade Longrifle,,Ranged/Relic,,,,Doomwalker,World Bosses,,1,Hunter,Survival,BIS,https://wowhead.com/item=30724,Drop,0,B
31323,Don Santos' Famous Hunting Rifle,,Ranged/Relic,,,,Opera Event (Wolf),Karazhan,,1,Hunter,Survival,Alt,https://wowhead.com/item=31323,Drop,0,B
29151,Veteran's Musket,,Ranged/Relic,,,,Honor Hold,Exalted,,1,Hunter,Survival,Alt,https://wowhead.com/item=29151,Reputation,0,A
29152,Marksman's Bow,,Ranged/Relic,,,,Thrallmar,Exalted,,1,Hunter,Survival,Alt,https://wowhead.com/item=29152,Reputation,0,H
28581,Wolfslayer Sniper Rifle,,Ranged/Relic,,,,Opera Event (Wolf),Karazhan,,1,Hunter,Survival,Alt,https://wowhead.com/item=28581,Drop,0,B
28504,Steelhawk Crossbow,,Ranged/Relic,,,,Attumen the Huntsman,Karazhan,,1,Hunter,Survival,Alt,https://wowhead.com/item=28504,Drop,0,B
29351,Wrathtide Longbow,,Ranged/Relic,,,,Warlord Kalithresh,The Steamvault (H),Heroic,1,Hunter,Survival,Alt,https://wowhead.com/item=29351,Drop,0,B
22812,Nerubian Slavemaker,,Ranged/Relic,,,,Kel'Thuzad,Naxxramas,,1,Hunter,Survival,Alt,https://wowhead.com/item=22812,Drop,0,B
31303,Valanos' Longbow,,Ranged/Relic,,,,World Drop,,,1,Hunter,Survival,Alt,https://wowhead.com/item=31303,Drop,0,B
30141,Rift Stalker Helm,,Head,,,,Lady Vashj,Serpentshrine Cavern,,2,Hunter,Survival,BIS,https://wowhead.com/item=30141,Tier Token,30244,B
28275,Beast Lord Helm,,Head,,,,Pathaleon the Calculator,The Mechanar,Normal,2,Hunter,Survival,BIS,https://wowhead.com/item=28275,Drop,0,B
31109,Stealther's Helmet of Second Sight,,Head,,,,"Teron Gorefiend, I am.",Shadowmoon Valley,,2,Hunter,Survival,Alt,https://wowhead.com/item=31109,Quest,0,B
27414,Mok'Nathal Beast-Mask,,Head,,,,Exarch Maladaar,Auchenai Crypts,Normal,2,Hunter,Survival,Alt,https://wowhead.com/item=27414,Drop,0,B
32474,Surestrike Goggles v2.0,,Head,,,,Engineering (350),41314,,2,Hunter,Survival,Alt,https://wowhead.com/item=32474,Profession,0,B
29081,Demon Stalker Greathelm,,Head,,,,Prince Malchezaar,Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=29081,Tier Token,29759,B
30143,Rift Stalker Mantle,,Shoulder,,,,Void Reaver,Tempest Keep,,2,Hunter,Survival,BIS,https://wowhead.com/item=30143,Tier Token,30250,B
27801,Beast Lord Mantle,,Shoulder,,,,Warlord Kalithresh,The Steamvault,Normal,2,Hunter,Survival,BIS,https://wowhead.com/item=27801,Drop,0,B
30085,Mantle of the Tireless Tracker,,Shoulder,,,,Morogrim Tidewalker,Serpentshrine Cavern,,2,Hunter,Survival,Alt,https://wowhead.com/item=30085,Drop,0,B
25790,Expedition Scout's Epaulets,,Shoulder,,,,Fel Embers,The Shattered Halls,Normal,2,Hunter,Survival,Alt,https://wowhead.com/item=25790,Quest,0,A
30055,Shoulderpads of the Stranger,,Shoulder,,,,Hydross the Unstable,Serpentshrine Cavern,,2,Hunter,Survival,Alt,https://wowhead.com/item=30055,Drop,0,B
27434,Mantle of Perenolde,,Shoulder,,,,Epoch Hunter,Old Hillsbrad Foothills,Normal,2,Hunter,Survival,Alt,https://wowhead.com/item=27434,Drop,0,B
27797,Wastewalker Shoulderpads,,Shoulder,,,,Avatar of the Martyred,Auchenai Crypts (Heroic),Heroic,2,Hunter,Survival,Alt,https://wowhead.com/item=27797,Drop,0,B
29994,Thalassian Wildercloak,,Back,,,,Kael'thas Sunstrider,Tempest Keep,,2,Hunter,Survival,BIS,https://wowhead.com/item=29994,Drop,0,B
24259,Vengeance Wrap,,Back,,,,Tailoring (365),31449,,2,Hunter,Survival,Alt,https://wowhead.com/item=24259,Profession,0,B
28672,Drape of the Dark Reavers,,Back,,,,Shade of Aran,Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=28672,Drop,0,B
28777,Cloak of the Pit Stalker,,Back,,,,Magtheridon,Magtheridon's Lair,,2,Hunter,Survival,Alt,https://wowhead.com/item=28777,Drop,0,B
29382,Blood Knight War Cloak,,Back,,,,Badge of Justice,G'eras,,2,Hunter,Survival,Alt,https://wowhead.com/item=29382,Dungeon Token,25,B
27892,Cloak of the Inciter,,Back,,,,Blackheart the Inciter,Shadow Labyrinth,Normal,2,Hunter,Survival,Alt,https://wowhead.com/item=27892,Drop,0,B
27878,Auchenai Death Shroud,,Back,,,,Avatar of the Martyred,Auchenai Crypts (Heroic),Heroic,2,Hunter,Survival,Alt,https://wowhead.com/item=27878,Drop,0,B
30139,Rift Stalker Hauberk,,Chest,,,,Kael'thas Sunstrider,Tempest Keep,,2,Hunter,Survival,BIS,https://wowhead.com/item=30139,Tier Token,30238,B
28228,Beast Lord Cuirass,,Chest,,,,Warp Splinter,The Botanica,Normal,2,Hunter,Survival,BIS,https://wowhead.com/item=28228,Drop,0,B
29525,Primalstrike Vest,,Chest,,,,Leatherworking (375),35589,,2,Hunter,Survival,Alt,https://wowhead.com/item=29525,Profession,0,B
30933,Hauberk of Karabor,,Chest,,,,Varedis Must Be Stopped,Shadowmoon Valley,,2,Hunter,Survival,Alt,https://wowhead.com/item=30933,Quest,0,B
29966,Vambraces of Ending,,Wrist,,,,High Astromancer Solarian,Tempest Keep,,2,Hunter,Survival,BIS,https://wowhead.com/item=29966,Drop,0,B
29527,Primalstrike Bracers,,Wrist,,,,Leatherworking (375),35591,,2,Hunter,Survival,Alt,https://wowhead.com/item=29527,Profession,0,B
29246,Nightfall Wristguards,,Wrist,,,,Epoch Hunter,Old Hillsbrad Foothills (H),Heroic,2,Hunter,Survival,Alt,https://wowhead.com/item=29246,Drop,0,B
25697,Felstalker Bracers,,Wrist,,,,Leatherworking (360),32499,,2,Hunter,Survival,Alt,https://wowhead.com/item=25697,Profession,0,B
30026,Bands of the Celestial Archer,,Wrist,,,,Trash Drop,Tempest Keep,,2,Hunter,Survival,Alt,https://wowhead.com/item=30026,Drop,0,B
28506,Gloves of Dexterous Manipulation,,Hands,,,,Attumen the Huntsman,Karazhan,,2,Hunter,Survival,BIS,https://wowhead.com/item=28506,Drop,0,B
27474,Beast Lord Handguards,,Hands,,,,Warchief Kargath Bladefist,The Shattered Halls,Normal,2,Hunter,Survival,Alt,https://wowhead.com/item=27474,Drop,0,B
28827,Gauntlets of the Dragonslayer,,Hands,,,,Gruul the Dragonkiller,Gruul's Lair,,2,Hunter,Survival,Alt,https://wowhead.com/item=28827,Drop,0,B
25685,Fel Leather Gloves,,Hands,,,,Leatherworking (340),32490,,2,Hunter,Survival,Alt,https://wowhead.com/item=25685,Profession,0,B
30040,Belt of Deep Shadow,,Waist,,,,Leatherworking (375),36351,,2,Hunter,Survival,BIS,https://wowhead.com/item=30040,Profession,0,B
28750,Girdle of Treachery,,Waist,,,,Chess Event,Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=28750,Drop,0,B
27760,Dunewind Sash,,Waist,,,,Ghaz'an,The Underbog,Normal,2,Hunter,Survival,Alt,https://wowhead.com/item=27760,Drop,0,B
30106,Belt of One-Hundred Deaths,,Waist,,,,Lady Vashj,Serpentshrine Cavern,,2,Hunter,Survival,Alt,https://wowhead.com/item=30106,Drop,0,B
29247,Girdle of the Deathdealer,,Waist,,,,Aeonus,The Black Morass (H),Heroic,2,Hunter,Survival,Alt,https://wowhead.com/item=29247,Drop,0,B
30046,Belt of the Black Eagle,,Waist,,,,Leatherworking (375),36352,,2,Hunter,Survival,Alt,https://wowhead.com/item=30046,Profession,0,B
28656,Girdle of the Prowler,,Waist,,,,Terestian Illhoof,Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=28656,Drop,0,B
29526,Primalstrike Belt,,Waist,,,,Leatherworking (375),35590,,2,Hunter,Survival,Alt,https://wowhead.com/item=29526,Profession,0,B
28828,Gronn-Stitched Girdle,,Waist,,,,Gruul the Dragonkiller,Gruul's Lair,,2,Hunter,Survival,Alt,https://wowhead.com/item=28828,Drop,0,B
30142,Rift Stalker Leggings,,Legs,,,,Fathom-Lord Karathress,Serpentshrine Cavern,,2,Hunter,Survival,BIS,https://wowhead.com/item=30142,Tier Token,30247,B
27837,Wastewalker Leggings,,Legs,,,,Nexus-Prince Shaffar,Mana Tombs (H),Heroic,2,Hunter,Survival,Alt,https://wowhead.com/item=27837,Drop,0,B
30739,Scaled Greaves of the Marksman,,Legs,,,,Doom Lord Kazzak,World Bosses,,2,Hunter,Survival,Alt,https://wowhead.com/item=30739,Drop,0,B
30538,Midnight Legguards,,Legs,,,,Quagmirran,The Slave Pens (H),Heroic,2,Hunter,Survival,Alt,https://wowhead.com/item=30538,Drop,0,B
29985,Void Reaver Greaves,,Legs,,,,Void Reaver,Tempest Keep,,2,Hunter,Survival,Alt,https://wowhead.com/item=29985,Drop,0,B
28741,Skulker's Greaves,,Legs,,,,Netherspite,Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=28741,Drop,0,B
30104,Cobra-Lash Boots,,Feet,,,,Lady Vashj,Serpentshrine Cavern,,2,Hunter,Survival,BIS,https://wowhead.com/item=30104,Drop,0,B
29951,Star-Strider Boots,,Feet,,,,High Astromancer Solarian,Tempest Keep,,2,Hunter,Survival,BIS,https://wowhead.com/item=29951,Drop,0,B
28746,Fiend Slayer Boots,,Feet,,,,Chess Event,Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=28746,Drop,0,B
29248,Shadowstep Striders,,Feet,,,,Harbinger Skyriss,The Arcatraz (H),Heroic,2,Hunter,Survival,Alt,https://wowhead.com/item=29248,Drop,0,B
25686,Fel Leather Boots,,Feet,,,,Leatherworking (350),32493,,2,Hunter,Survival,Alt,https://wowhead.com/item=25686,Profession,0,B
28545,Edgewalker Longboots,,Feet,,,,Moroes,Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=28545,Drop,0,B
28669,Rapscallion Boots,,Feet,,,,Shade of Aran,Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=28669,Drop,0,B
30017,Telonicus's Pendant of Mayhem,,Neck,,,,Kael'thas Sunstrider,Tempest Keep,,2,Hunter,Survival,BIS,https://wowhead.com/item=30017,Drop,0,B
29381,Choker of Vile Intent,,Neck,,,,Badge of Justice,G'eras,,2,Hunter,Survival,Alt,https://wowhead.com/item=29381,Dungeon Token,25,B
28509,Worgen Claw Necklace,,Neck,,,,Attumen the Huntsman,Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=28509,Drop,0,B
32508,Necklace of the Deep,,Neck,,,,Jewelcrafting (340),40514,,2,Hunter,Survival,Alt,https://wowhead.com/item=32508,Profession,0,B
28343,Jagged Bark Pendant,,Neck,,,,Warp Splinter,The Botanica,Normal,2,Hunter,Survival,Alt,https://wowhead.com/item=28343,Drop,0,B
28674,Saberclaw Talisman,,Neck,,,,Shade of Aran,Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=28674,Drop,0,B
19377,Prestor's Talisman of Connivery,,Neck,,,,Nefarian,Blackwing Lair,,2,Hunter,Survival,Alt,https://wowhead.com/item=19377,Drop,0,B
25562,Earthen Mark of Razing,,Neck,,,,Gurok the Usurper,Nagrand,,2,Hunter,Survival,Alt,https://wowhead.com/item=25562,Quest,0,B
28791,Ring of the Recalcitrant,,Ring,,,,Magtheridon,Magtheridon's Lair,,2,Hunter,Survival,BIS,https://wowhead.com/item=28791,Drop,0,B
28649,Garona's Signet Ring,,Ring,,,,The Curator,Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=28649,Drop,0,B
29298,Band of Eternity,,Ring,,,,The Scale of the Sands,Friendly,,2,Hunter,Survival,Alt,https://wowhead.com/item=29298,Reputation,0,B
27925,Ravenclaw Band,,Ring,,,,Talon King Ikiss,Sethekk Halls,Normal,2,Hunter,Survival,Alt,https://wowhead.com/item=27925,Drop,0,B
30052,Ring of Lethality,,Ring,,,,Hydross the Unstable,Serpentshrine Cavern,,2,Hunter,Survival,Alt,https://wowhead.com/item=30052,Drop,0,B
28757,Ring of a Thousand Marks,,Ring,,,,Prince Malchezaar,Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=28757,Drop,0,B
31277,Pathfinder's Band,,Ring,,,,World Drop,,,2,Hunter,Survival,Alt,https://wowhead.com/item=31277,Drop,0,B
31920,Shaffar's Band of Brutality,,Ring,,,,Yor,Mana-Tombs (Heroic),Heroic,2,Hunter,Survival,Alt,https://wowhead.com/item=31920,Drop,0,B
30860,Kaylaan's Signet,,Ring,,,,Deathblow to the Legion,Netherstorm,,2,Hunter,Survival,Alt,https://wowhead.com/item=30860,Quest,0,B
31077,Slayer's Mark of the Redemption,,Ring,,,,Dissension Amongst the Ranks.,Shadowmoon Valley,,2,Hunter,Survival,Alt,https://wowhead.com/item=31077,Quest,0,B
23038,Band of Unnatural Forces,,Ring,,,,Loatheb,Naxxramas,,2,Hunter,Survival,Alt,https://wowhead.com/item=23038,Drop,0,B
30973,Band of Anguish,,Ring,,,,News of Victory,Shadowmoon Valley,,2,Hunter,Survival,Alt,https://wowhead.com/item=30973,Quest,0,B
28830,Dragonspine Trophy,,Trinket,,,,Gruul the Dragonkiller,Gruul's Lair,,2,Hunter,Survival,BIS,https://wowhead.com/item=28830,Drop,0,B
29383,Bloodlust Brooch,,Trinket,,,,Badge of Justice,G'eras,,2,Hunter,Survival,BIS,https://wowhead.com/item=29383,Dungeon Token,41,B
28034,Hourglass of the Unraveller,,Trinket,,,,Temporus,The Black Morass,Normal,2,Hunter,Survival,Alt,https://wowhead.com/item=28034,Drop,0,B
21670,Badge of the Swarmguard,,Trinket,,,,Battleguard Sartura,Ahn'Qiraj,,2,Hunter,Survival,Alt,https://wowhead.com/item=21670,Drop,0,B
28288,Abacus of Violent Odds,,Trinket,,,,Pathaleon the Calculator,The Mechanar,Normal,2,Hunter,Survival,Alt,https://wowhead.com/item=28288,Drop,0,B
28041,Bladefist's Breadth,,Trinket,,,,"Overlord"" & ""Cruel's Intentions",Hellfire Peninsula,,2,Hunter,Survival,Alt,https://wowhead.com/item=28041,Quest,0,B
30627,Tsunami Talisman,,Trinket,,,,Leotheras the Blind,Serpentshrine Cavern,,2,Hunter,Survival,Alt,https://wowhead.com/item=30627,Drop,0,B
29924,Netherbane,,Main Hand,,,,Al'ar,Tempest Keep,,2,Hunter,Survival,BIS,https://wowhead.com/item=29924,Drop,0,B
29948,Claw of the Phoenix,,Main Hand,,,,Al'ar,Tempest Keep,,2,Hunter,Survival,BIS,https://wowhead.com/item=29948,Drop,0,B
29121,Guile of Khoraazi,,Main Hand,,,,The Consortium,Exalted,,2,Hunter,Survival,Alt,https://wowhead.com/item=29121,Reputation,0,B
28524,Emerald Ripper,,Main Hand,,,,Moroes,Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=28524,Drop,0,B
28263,Stellaris,,Main Hand,,,,Nethermancer Sepethrea,The Mechanar,Normal,2,Hunter,Survival,Alt,https://wowhead.com/item=28263,Drop,0,B
28584,Big Bad Wolf's Paw,,Main Hand,,,,Opera Event (Wolf),Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=28584,Drop,0,B
28572,Blade of the Unrequited,,Main Hand,,,,Opera Event (Romeo),Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=28572,Drop,0,B
27846,Claw of the Watcher,,Main Hand,,,,Shirrak the Dead Watcher,Auchenai Crypts (H),Heroic,2,Hunter,Survival,Alt,https://wowhead.com/item=27846,Drop,0,B
29372,Void-Talon,,Main Hand,,,,Dealer Jadyan,Netherstorm,,2,Hunter,Survival,Alt,https://wowhead.com/item=29372,Vendor,0,B
28315,Stormreaver Warblades,,Main Hand,,,,High Botanist Freywinn,The Botanica,Normal,2,Hunter,Survival,Alt,https://wowhead.com/item=28315,Drop,0,B
23242,Claw of the Frost Wyrm,,Main Hand,,,,Sapphiron,Naxxramas,,2,Hunter,Survival,Alt,https://wowhead.com/item=23242,Drop,0,B
29993,Twinblade of the Phoenix,,Two Hand,,,,Kael'thas Sunstrider,Tempest Keep,,2,Hunter,Survival,BIS,https://wowhead.com/item=29993,Drop,0,B
28436,Bloodmoon,,Two Hand,,,,Blacksmithing (375),36261,,2,Hunter,Survival,BIS,https://wowhead.com/item=28436,Profession,0,B
27903,Sonic Spear,,Two Hand,,,,Murmur,Shadow Labyrinth,Normal,2,Hunter,Survival,Alt,https://wowhead.com/item=27903,Drop,0,B
29356,Quantum Blade,,Two Hand,,,,Aeonus,The Black Morass (H),Heroic,2,Hunter,Survival,Alt,https://wowhead.com/item=29356,Drop,0,B
28587,Legacy,,Two Hand,,,,Opera Event (Oz),Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=28587,Drop,0,B
23039,The Eye of Nerub,,Two Hand,,,,Loatheb,Naxxramas,,2,Hunter,Survival,Alt,https://wowhead.com/item=23039,Drop,0,B
28435,Mooncleaver,,Two Hand,,,,Blacksmithing (375),34544,,2,Hunter,Survival,Alt,https://wowhead.com/item=28435,Profession,0,B
29329,Terokk's Quill,,Two Hand,,,,Terokk's Legacy,Sethekk Halls,Normal,2,Hunter,Survival,Alt,https://wowhead.com/item=29329,Quest,0,B
30105,Serpent Spine Longbow,,Ranged/Relic,,,,Lady Vashj,Serpentshrine Cavern,,2,Hunter,Survival,BIS,https://wowhead.com/item=30105,Drop,0,B
29351,Wrathtide Longbow,,Ranged/Relic,,,,Warlord Kalithresh,The Steamvault (H),Heroic,2,Hunter,Survival,Alt,https://wowhead.com/item=29351,Drop,0,B
29949,Arcanite Steam-Pistol,,Ranged/Relic,,,,Al'ar,Tempest Keep,,2,Hunter,Survival,Alt,https://wowhead.com/item=29949,Drop,0,B
28581,Wolfslayer Sniper Rifle,,Ranged/Relic,,,,Opera Event (Wolf),Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=28581,Drop,0,B
30724,Barrel-Blade Longrifle,,Ranged/Relic,,,,Doomwalker,World Bosses,,2,Hunter,Survival,Alt,https://wowhead.com/item=30724,Drop,0,B
28504,Steelhawk Crossbow,,Ranged/Relic,,,,Attumen the Huntsman,Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=28504,Drop,0,B
28772,Sunfury Bow of the Phoenix,,Ranged/Relic,,,,Prince Malchezaar,Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=28772,Drop,0,B
22812,Nerubian Slavemaker,,Ranged/Relic,,,,Kel'Thuzad,Naxxramas,,2,Hunter,Survival,Alt,https://wowhead.com/item=22812,Drop,0,B
29151,Veteran's Musket,,Ranged/Relic,,,,Honor Hold,Exalted,,2,Hunter,Survival,Alt,https://wowhead.com/item=29151,Reputation,0,A
29152,Marksman's Bow,,Ranged/Relic,,,,Thrallmar,Exalted,,2,Hunter,Survival,Alt,https://wowhead.com/item=29152,Reputation,0,H
31323,Don Santos' Famous Hunting Rifle,,Ranged/Relic,,,,Opera Event (Wolf),Karazhan,,2,Hunter,Survival,Alt,https://wowhead.com/item=31323,Drop,0,B
31303,Valanos' Longbow,,Ranged/Relic,,,,World Drop,,,2,Hunter,Survival,Alt,https://wowhead.com/item=31303,Drop,0,B
31003,Gronnstalker's Helmet,,Head,,,,Archimonde,Hyjal Summit,,3,Hunter,Survival,BIS,https://wowhead.com/item=31003,Tier Token,31095,B
30141,Rift Stalker Helm,,Head,,,,Lady Vashj,Serpentshrine Cavern,,3,Hunter,Survival,BIS,https://wowhead.com/item=30141,Tier Token,30244,B
28275,Beast Lord Helm,,Head,,,,Pathaleon the Calculator,The Mechanar,Normal,3,Hunter,Survival,BIS,https://wowhead.com/item=28275,Drop,0,B
